route_id,service_id,trip_id,direction_id,trip_headsign,block_id,shape_id,wheelchair_accessible,bikes_allowed
1628,224,22138_6_0,0,Автовокзал (433),22138,3478,0,0
1628,224,22138_6_1,1,Ш. Руставелі (291-1),22138,3477,0,0
1628,224,22138_7_0,0,Автовокзал (433),22138,3478,0,0
1628,224,22138_7_1,1,Ш. Руставелі (291-1),22138,3477,0,0
1628,224,22138_8_0,0,Автовокзал (433),22138,3478,0,0
1628,224,22139_0_1,1,Ш. Руставелі (291-1),22139,3477,0,0
1628,224,22139_1_0,0,Автовокзал (433),22139,3478,0,0
1628,224,22139_1_1,1,Ш. Руставелі (291-1),22139,3477,0,0
1628,224,22139_2_0,0,Автовокзал (433),22139,3478,0,0
1628,224,22139_2_1,1,Ш. Руставелі (291-1),22139,3477,0,0
1628,224,22139_3_0,0,Автовокзал (433),22139,3478,0,0
1628,224,22139_3_1,1,Ш. Руставелі (291-1),22139,3477,0,0
1628,224,22139_4_0,0,Автовокзал (433),22139,3478,0,0
1628,224,22139_4_1,1,Ш. Руставелі (291-1),22139,3477,0,0
1628,224,22139_5_0,0,Автовокзал (433),22139,3478,0,0
1628,224,22139_5_1,1,Ш. Руставелі (291-1),22139,3477,0,0
1628,224,22139_6_0,0,Автовокзал (433),22139,3478,0,0
1628,224,22139_6_1,1,Ш. Руставелі (291-1),22139,3477,0,0
1628,224,22139_7_0,0,Автовокзал (433),22139,3478,0,0
1628,224,22139_7_1,1,Ш. Руставелі (291-1),22139,3477,0,0
1628,224,22140_0_1,1,Ш. Руставелі (291-1),22140,3477,0,0
1628,224,22140_1_0,0,Автовокзал (433),22140,3478,0,0
1628,224,22140_1_1,1,Ш. Руставелі (291-1),22140,3477,0,0
1628,224,22140_2_0,0,Автовокзал (433),22140,3478,0,0
1628,224,22140_2_1,1,Ш. Руставелі (291-1),22140,3477,0,0
1628,224,22140_3_0,0,Автовокзал (433),22140,3478,0,0
1628,224,22140_3_1,1,Ш. Руставелі (291-1),22140,3477,0,0
1628,224,22140_4_0,0,Автовокзал (433),22140,3478,0,0
1628,224,22140_4_1,1,Ш. Руставелі (291-1),22140,3477,0,0
1628,224,22140_5_0,0,Автовокзал (433),22140,3478,0,0
1628,224,22140_5_1,1,Ш. Руставелі (291-1),22140,3477,0,0
1628,224,22140_6_0,0,Автовокзал (433),22140,3478,0,0
1628,224,22140_6_1,1,Ш. Руставелі (291-1),22140,3477,0,0
1628,224,22140_7_0,0,Автовокзал (433),22140,3478,0,0
1628,224,22140_7_1,1,Ш. Руставелі (291-1),22140,3477,0,0
176,224,22194_0_1,1,Університет (78),22194,2152,0,0
176,224,22194_1_0,0,Суботівська (177),22194,1905,0,0
176,224,22194_1_1,1,Університет (78),22194,2152,0,0
176,224,22194_2_0,0,Суботівська (177),22194,1905,0,0
176,224,22194_2_1,1,Університет (78),22194,2152,0,0
176,224,22194_3_0,0,Суботівська (177),22194,1905,0,0
176,224,22194_3_1,1,Університет (78),22194,2152,0,0
176,224,22194_4_0,0,Суботівська (177),22194,1905,0,0
176,224,22194_4_1,1,Університет (78),22194,2152,0,0
176,224,22194_5_0,0,Суботівська (177),22194,1905,0,0
176,224,22194_5_1,1,Університет (78),22194,2152,0,0
176,224,22194_6_0,0,Суботівська (177),22194,1905,0,0
176,224,22194_6_1,1,Університет (78),22194,2152,0,0
176,224,22195_0_1,1,Університет (78),22195,2152,0,0
176,224,22195_1_0,0,Суботівська (177),22195,1905,0,0
176,224,22195_1_1,1,Університет (78),22195,2152,0,0
176,224,22195_2_0,0,Суботівська (177),22195,1905,0,0
176,224,22195_2_1,1,Університет (78),22195,2152,0,0
176,224,22195_3_0,0,Суботівська (177),22195,1905,0,0
176,224,22195_3_1,1,Університет (78),22195,2152,0,0
176,224,22195_4_0,0,Суботівська (177),22195,1905,0,0
176,224,22195_4_1,1,Університет (78),22195,2152,0,0
176,224,22195_5_0,0,Суботівська (177),22195,1905,0,0
176,224,22195_5_1,1,Університет (78),22195,2152,0,0
176,224,22195_6_0,0,Суботівська (177),22195,1905,0,0
176,224,22195_6_1,1,Університет (78),22195,2152,0,0
176,224,22196_0_0,0,Суботівська (177),22196,1905,0,0
176,224,22196_0_1,1,Університет (78),22196,2152,0,0
176,224,22196_1_0,0,Суботівська (177),22196,1905,0,0
176,224,22196_1_1,1,Університет (78),22196,2152,0,0
176,224,22196_2_0,0,Суботівська (177),22196,1905,0,0
176,224,22196_2_1,1,Університет (78),22196,2152,0,0
176,224,22196_3_0,0,Суботівська (177),22196,1905,0,0
176,224,22196_3_1,1,Університет (78),22196,2152,0,0
176,224,22196_4_0,0,Суботівська (177),22196,1905,0,0
176,224,22196_4_1,1,Університет (78),22196,2152,0,0
176,224,22196_5_0,0,Суботівська (177),22196,1905,0,0
176,224,22196_5_1,1,Університет (78),22196,2152,0,0
176,224,22196_6_0,0,Суботівська (177),22196,1905,0,0
176,224,22196_6_1,1,Університет (78),22196,2152,0,0
176,224,22197_0_1,1,Університет (78),22197,2152,0,0
176,224,22197_1_0,0,Суботівська (177),22197,1905,0,0
176,224,22197_1_1,1,Університет (78),22197,2152,0,0
176,224,22197_2_0,0,Суботівська (177),22197,1905,0,0
176,224,22197_2_1,1,Університет (78),22197,2152,0,0
176,224,22197_3_0,0,Суботівська (177),22197,1905,0,0
176,224,22197_3_1,1,Університет (78),22197,2152,0,0
176,224,22197_4_0,0,Суботівська (177),22197,1905,0,0
176,224,22197_4_1,1,Університет (78),22197,2152,0,0
176,224,22197_5_0,0,Суботівська (177),22197,1905,0,0
176,224,22197_5_1,1,Університет (78),22197,2152,0,0
176,224,22197_6_0,0,Суботівська (177),22197,1905,0,0
176,224,22197_6_1,1,Університет (78),22197,2152,0,0
176,224,22198_0_1,1,Університет (78),22198,2152,0,0
176,224,22198_1_0,0,Суботівська (177),22198,1905,0,0
176,224,22198_1_1,1,Університет (78),22198,2152,0,0
176,224,22198_2_0,0,Суботівська (177),22198,1905,0,0
176,224,22198_2_1,1,Університет (78),22198,2152,0,0
176,224,22198_3_0,0,Суботівська (177),22198,1905,0,0
176,224,22198_3_1,1,Університет (78),22198,2152,0,0
176,224,22198_4_0,0,Суботівська (177),22198,1905,0,0
176,224,22198_4_1,1,Університет (78),22198,2152,0,0
176,224,22198_5_0,0,Суботівська (177),22198,1905,0,0
176,224,22198_5_1,1,Університет (78),22198,2152,0,0
176,224,22198_6_0,0,Суботівська (177),22198,1905,0,0
176,224,22198_6_1,1,Університет (78),22198,2152,0,0
176,224,22199_0_1,1,Університет (78),22199,2152,0,0
176,224,22199_1_0,0,Суботівська (177),22199,1905,0,0
176,224,22199_1_1,1,Університет (78),22199,2152,0,0
176,224,22199_2_0,0,Суботівська (177),22199,1905,0,0
176,224,22199_2_1,1,Університет (78),22199,2152,0,0
176,224,22199_3_0,0,Суботівська (177),22199,1905,0,0
176,224,22199_3_1,1,Університет (78),22199,2152,0,0
176,224,22199_4_0,0,Суботівська (177),22199,1905,0,0
176,224,22199_4_1,1,Університет (78),22199,2152,0,0
176,224,22199_5_0,0,Суботівська (177),22199,1905,0,0
176,224,22199_5_1,1,Університет (78),22199,2152,0,0
176,224,22199_6_0,0,Суботівська (177),22199,1905,0,0
176,224,22199_6_1,1,Університет (78),22199,2152,0,0
176,224,22200_0_0,0,Суботівська (177),22200,1905,0,0
176,224,22200_0_1,1,Університет (78),22200,2152,0,0
176,224,22200_1_0,0,Суботівська (177),22200,1905,0,0
176,224,22200_1_1,1,Університет (78),22200,2152,0,0
176,224,22200_2_0,0,Суботівська (177),22200,1905,0,0
176,224,22200_2_1,1,Університет (78),22200,2152,0,0
176,224,22200_3_0,0,Суботівська (177),22200,1905,0,0
176,224,22200_3_1,1,Університет (78),22200,2152,0,0
176,224,22200_4_0,0,Суботівська (177),22200,1905,0,0
176,224,22200_4_1,1,Університет (78),22200,2152,0,0
176,224,22200_5_0,0,Суботівська (177),22200,1905,0,0
176,224,22200_5_1,1,Університет (78),22200,2152,0,0
176,224,22200_6_0,0,Суботівська (177),22200,1905,0,0
176,224,22201_0_0,0,Суботівська (177),22201,1905,0,0
176,224,22201_0_1,1,Університет (78),22201,2152,0,0
176,224,22201_1_0,0,Суботівська (177),22201,1905,0,0
176,224,22201_1_1,1,Університет (78),22201,2152,0,0
176,224,22201_2_0,0,Суботівська (177),22201,1905,0,0
176,224,22201_2_1,1,Університет (78),22201,2152,0,0
176,224,22201_3_0,0,Суботівська (177),22201,1905,0,0
176,224,22201_3_1,1,Університет (78),22201,2152,0,0
176,224,22201_4_0,0,Суботівська (177),22201,1905,0,0
176,224,22201_4_1,1,Університет (78),22201,2152,0,0
176,224,22201_5_0,0,Суботівська (177),22201,1905,0,0
176,224,22201_5_1,1,Університет (78),22201,2152,0,0
176,224,22201_6_0,0,Суботівська (177),22201,1905,0,0
176,224,22202_0_0,0,Суботівська (177),22202,1905,0,0
176,224,22202_0_1,1,Університет (78),22202,2152,0,0
176,224,22202_1_0,0,Суботівська (177),22202,1905,0,0
176,224,22202_1_1,1,Університет (78),22202,2152,0,0
176,224,22202_2_0,0,Суботівська (177),22202,1905,0,0
176,224,22202_2_1,1,Університет (78),22202,2152,0,0
176,224,22202_3_0,0,Суботівська (177),22202,1905,0,0
176,224,22202_3_1,1,Університет (78),22202,2152,0,0
176,224,22202_4_0,0,Суботівська (177),22202,1905,0,0
176,224,22202_4_1,1,Університет (78),22202,2152,0,0
176,224,22202_5_0,0,Суботівська (177),22202,1905,0,0
176,224,22202_5_1,1,Університет (78),22202,2152,0,0
176,224,22202_6_0,0,Суботівська (177),22202,1905,0,0
176,224,22203_0_0,0,Суботівська (177),22203,1905,0,0
176,224,22203_0_1,1,Університет (78),22203,2152,0,0
176,224,22203_1_0,0,Суботівська (177),22203,1905,0,0
176,224,22203_1_1,1,Університет (78),22203,2152,0,0
176,224,22203_2_0,0,Суботівська (177),22203,1905,0,0
176,224,22203_2_1,1,Університет (78),22203,2152,0,0
176,224,22203_3_0,0,Суботівська (177),22203,1905,0,0
176,224,22203_3_1,1,Університет (78),22203,2152,0,0
176,224,22203_4_0,0,Суботівська (177),22203,1905,0,0
176,224,22203_4_1,1,Університет (78),22203,2152,0,0
176,224,22203_5_0,0,Суботівська (177),22203,1905,0,0
176,224,22203_5_1,1,Університет (78),22203,2152,0,0
176,224,22204_0_0,0,Суботівська (177),22204,1905,0,0
176,224,22204_0_1,1,Університет (78),22204,2152,0,0
176,224,22204_1_0,0,Суботівська (177),22204,1905,0,0
176,224,22204_1_1,1,Університет (78),22204,2152,0,0
176,224,22204_2_0,0,Суботівська (177),22204,1905,0,0
176,224,22204_2_1,1,Університет (78),22204,2152,0,0
176,224,22204_3_0,0,Суботівська (177),22204,1905,0,0
176,224,22204_3_1,1,Університет (78),22204,2152,0,0
176,224,22204_4_0,0,Суботівська (177),22204,1905,0,0
176,224,22204_4_1,1,Університет (78),22204,2152,0,0
176,224,22204_5_0,0,Суботівська (177),22204,1905,0,0
176,224,22204_5_1,1,Університет (78),22204,2152,0,0
176,224,22204_6_0,0,Суботівська (177),22204,1905,0,0
176,224,22205_0_0,0,Суботівська (177),22205,1905,0,0
176,224,22205_0_1,1,Університет (78),22205,2152,0,0
176,224,22205_1_0,0,Суботівська (177),22205,1905,0,0
176,224,22205_1_1,1,Університет (78),22205,2152,0,0
176,224,22205_2_0,0,Суботівська (177),22205,1905,0,0
176,224,22205_2_1,1,Університет (78),22205,2152,0,0
176,224,22205_3_0,0,Суботівська (177),22205,1905,0,0
176,224,22205_3_1,1,Університет (78),22205,2152,0,0
176,224,22205_4_0,0,Суботівська (177),22205,1905,0,0
176,224,22205_4_1,1,Університет (78),22205,2152,0,0
176,224,22205_5_0,0,Суботівська (177),22205,1905,0,0
176,224,22205_5_1,1,Університет (78),22205,2152,0,0
132,224,22250_0_0,0,Грінченка (639),22250,1809,0,0
132,224,22250_0_1,1,площа Івана Підкови (708),22250,1810,0,0
132,224,22250_1_0,0,Грінченка (639),22250,1809,0,0
132,224,22250_1_1,1,площа Івана Підкови (708),22250,1810,0,0
132,224,22250_2_0,0,Грінченка (639),22250,1809,0,0
132,224,22250_2_1,1,площа Івана Підкови (708),22250,1810,0,0
132,224,22250_3_0,0,Грінченка (639),22250,1809,0,0
132,224,22250_3_1,1,площа Івана Підкови (708),22250,1810,0,0
132,224,22250_4_0,0,Грінченка (639),22250,1809,0,0
132,224,22250_4_1,1,площа Івана Підкови (708),22250,1810,0,0
132,224,22250_5_0,0,Грінченка (639),22250,1809,0,0
132,224,22250_5_1,1,площа Івана Підкови (708),22250,1810,0,0
132,224,22250_6_0,0,Грінченка (639),22250,1809,0,0
132,224,22250_6_1,1,площа Івана Підкови (708),22250,1810,0,0
132,224,22251_0_0,0,Грінченка (639),22251,1809,0,0
132,224,22251_0_1,1,площа Івана Підкови (708),22251,1810,0,0
132,224,22251_1_0,0,Грінченка (639),22251,1809,0,0
132,224,22251_1_1,1,площа Івана Підкови (708),22251,1810,0,0
132,224,22251_2_0,0,Грінченка (639),22251,1809,0,0
132,224,22251_2_1,1,площа Івана Підкови (708),22251,1810,0,0
132,224,22251_3_0,0,Грінченка (639),22251,1809,0,0
132,224,22251_3_1,1,площа Івана Підкови (708),22251,1810,0,0
132,224,22251_4_0,0,Грінченка (639),22251,1809,0,0
132,224,22251_4_1,1,площа Івана Підкови (708),22251,1810,0,0
132,224,22251_5_0,0,Грінченка (639),22251,1809,0,0
132,224,22251_5_1,1,площа Івана Підкови (708),22251,1810,0,0
132,224,22251_6_0,0,Грінченка (639),22251,1809,0,0
132,224,22251_6_1,1,площа Івана Підкови (708),22251,1810,0,0
132,224,22252_0_0,0,Грінченка (639),22252,1809,0,0
132,224,22252_0_1,1,площа Івана Підкови (708),22252,1810,0,0
132,224,22252_1_0,0,Грінченка (639),22252,1809,0,0
132,224,22252_1_1,1,площа Івана Підкови (708),22252,1810,0,0
132,224,22252_2_0,0,Грінченка (639),22252,1809,0,0
132,224,22252_2_1,1,площа Івана Підкови (708),22252,1810,0,0
132,224,22252_3_0,0,Грінченка (639),22252,1809,0,0
132,224,22252_3_1,1,площа Івана Підкови (708),22252,1810,0,0
132,224,22252_4_0,0,Грінченка (639),22252,1809,0,0
132,224,22252_4_1,1,площа Івана Підкови (708),22252,1810,0,0
132,224,22252_5_0,0,Грінченка (639),22252,1809,0,0
132,224,22252_5_1,1,площа Івана Підкови (708),22252,1810,0,0
132,224,22252_6_0,0,Грінченка (639),22252,1809,0,0
132,224,22252_6_1,1,площа Івана Підкови (708),22252,1810,0,0
132,224,22253_0_0,0,Грінченка (639),22253,1809,0,0
132,224,22253_0_1,1,площа Івана Підкови (708),22253,1810,0,0
132,224,22253_1_0,0,Грінченка (639),22253,1809,0,0
132,224,22253_1_1,1,площа Івана Підкови (708),22253,1810,0,0
132,224,22253_2_0,0,Грінченка (639),22253,1809,0,0
132,224,22253_2_1,1,площа Івана Підкови (708),22253,1810,0,0
132,224,22253_3_0,0,Грінченка (639),22253,1809,0,0
132,224,22253_3_1,1,площа Івана Підкови (708),22253,1810,0,0
132,224,22253_4_0,0,Грінченка (639),22253,1809,0,0
132,224,22253_4_1,1,площа Івана Підкови (708),22253,1810,0,0
132,224,22253_5_0,0,Грінченка (639),22253,1809,0,0
132,224,22253_5_1,1,площа Івана Підкови (708),22253,1810,0,0
132,224,22253_6_0,0,Грінченка (639),22253,1809,0,0
132,224,22253_6_1,1,площа Івана Підкови (708),22253,1810,0,0
132,224,22254_0_0,0,Грінченка (639),22254,1809,0,0
132,224,22254_0_1,1,площа Івана Підкови (708),22254,1810,0,0
132,224,22254_1_0,0,Грінченка (639),22254,1809,0,0
132,224,22254_1_1,1,площа Івана Підкови (708),22254,1810,0,0
132,224,22254_2_0,0,Грінченка (639),22254,1809,0,0
132,224,22254_2_1,1,площа Івана Підкови (708),22254,1810,0,0
132,224,22254_3_0,0,Грінченка (639),22254,1809,0,0
132,224,22254_3_1,1,площа Івана Підкови (708),22254,1810,0,0
132,224,22254_4_0,0,Грінченка (639),22254,1809,0,0
132,224,22254_4_1,1,площа Івана Підкови (708),22254,1810,0,0
132,224,22254_5_0,0,Грінченка (639),22254,1809,0,0
132,224,22254_5_1,1,площа Івана Підкови (708),22254,1810,0,0
132,224,22254_6_0,0,Грінченка (639),22254,1809,0,0
132,224,22254_6_1,1,площа Івана Підкови (708),22254,1810,0,0
132,224,22255_0_0,0,Грінченка (639),22255,1809,0,0
132,224,22255_0_1,1,площа Івана Підкови (708),22255,1810,0,0
132,224,22255_1_0,0,Грінченка (639),22255,1809,0,0
132,224,22255_1_1,1,площа Івана Підкови (708),22255,1810,0,0
132,224,22255_2_0,0,Грінченка (639),22255,1809,0,0
132,224,22255_2_1,1,площа Івана Підкови (708),22255,1810,0,0
132,224,22255_3_0,0,Грінченка (639),22255,1809,0,0
132,224,22255_3_1,1,площа Івана Підкови (708),22255,1810,0,0
132,224,22255_4_0,0,Грінченка (639),22255,1809,0,0
132,224,22255_4_1,1,площа Івана Підкови (708),22255,1810,0,0
132,224,22255_5_0,0,Грінченка (639),22255,1809,0,0
132,224,22255_5_1,1,площа Івана Підкови (708),22255,1810,0,0
132,224,22255_6_0,0,Грінченка (639),22255,1809,0,0
132,224,22255_6_1,1,площа Івана Підкови (708),22255,1810,0,0
132,224,22256_0_0,0,Грінченка (639),22256,1809,0,0
132,224,22256_0_1,1,площа Івана Підкови (708),22256,1810,0,0
132,224,22256_1_0,0,Грінченка (639),22256,1809,0,0
132,224,22256_1_1,1,площа Івана Підкови (708),22256,1810,0,0
132,224,22256_2_0,0,Грінченка (639),22256,1809,0,0
132,224,22256_2_1,1,площа Івана Підкови (708),22256,1810,0,0
132,224,22256_3_0,0,Грінченка (639),22256,1809,0,0
132,224,22256_3_1,1,площа Івана Підкови (708),22256,1810,0,0
132,224,22256_4_0,0,Грінченка (639),22256,1809,0,0
132,224,22256_4_1,1,площа Івана Підкови (708),22256,1810,0,0
132,224,22256_5_0,0,Грінченка (639),22256,1809,0,0
132,224,22256_5_1,1,площа Івана Підкови (708),22256,1810,0,0
132,224,22256_6_0,0,Грінченка (639),22256,1809,0,0
132,224,22256_6_1,1,площа Івана Підкови (708),22256,1810,0,0
132,224,22257_0_0,0,Грінченка (639),22257,1809,0,0
132,224,22257_0_1,1,площа Івана Підкови (708),22257,1810,0,0
132,224,22257_1_0,0,Грінченка (639),22257,1809,0,0
132,224,22257_1_1,1,площа Івана Підкови (708),22257,1810,0,0
132,224,22257_2_0,0,Грінченка (639),22257,1809,0,0
132,224,22257_2_1,1,площа Івана Підкови (708),22257,1810,0,0
132,224,22257_3_0,0,Грінченка (639),22257,1809,0,0
132,224,22257_3_1,1,площа Івана Підкови (708),22257,1810,0,0
132,224,22257_4_0,0,Грінченка (639),22257,1809,0,0
132,224,22257_4_1,1,площа Івана Підкови (708),22257,1810,0,0
132,224,22257_5_0,0,Грінченка (639),22257,1809,0,0
132,224,22257_5_1,1,площа Івана Підкови (708),22257,1810,0,0
132,224,22257_6_0,0,Грінченка (639),22257,1809,0,0
132,224,22257_6_1,1,площа Івана Підкови (708),22257,1810,0,0
132,224,22258_0_0,0,Грінченка (639),22258,1809,0,0
132,224,22258_0_1,1,площа Івана Підкови (708),22258,1810,0,0
132,224,22258_1_0,0,Грінченка (639),22258,1809,0,0
132,224,22258_1_1,1,площа Івана Підкови (708),22258,1810,0,0
132,224,22258_2_0,0,Грінченка (639),22258,1809,0,0
132,224,22258_2_1,1,площа Івана Підкови (708),22258,1810,0,0
132,224,22258_3_0,0,Грінченка (639),22258,1809,0,0
132,224,22258_3_1,1,площа Івана Підкови (708),22258,1810,0,0
132,224,22258_4_0,0,Грінченка (639),22258,1809,0,0
132,224,22258_4_1,1,площа Івана Підкови (708),22258,1810,0,0
132,224,22258_5_0,0,Грінченка (639),22258,1809,0,0
132,224,22258_5_1,1,площа Івана Підкови (708),22258,1810,0,0
132,224,22258_6_0,0,Грінченка (639),22258,1809,0,0
132,224,22258_6_1,1,площа Івана Підкови (708),22258,1811,0,0
132,224,22259_0_0,0,Грінченка (639),22259,1809,0,0
132,224,22259_0_1,1,площа Івана Підкови (708),22259,1810,0,0
132,224,22259_1_0,0,Грінченка (639),22259,1809,0,0
132,224,22259_1_1,1,площа Івана Підкови (708),22259,1810,0,0
132,224,22259_2_0,0,Грінченка (639),22259,1809,0,0
132,224,22259_2_1,1,площа Івана Підкови (708),22259,1810,0,0
132,224,22259_3_0,0,Грінченка (639),22259,1809,0,0
132,224,22259_3_1,1,площа Івана Підкови (708),22259,1810,0,0
132,224,22259_4_0,0,Грінченка (639),22259,1809,0,0
132,224,22259_4_1,1,площа Івана Підкови (708),22259,1810,0,0
132,224,22259_5_0,0,Грінченка (639),22259,1809,0,0
132,224,22259_5_1,1,площа Івана Підкови (708),22259,1810,0,0
132,224,22259_6_0,0,Грінченка (639),22259,1809,0,0
132,224,22259_6_1,1,площа Івана Підкови (708),22259,1810,0,0
132,224,22260_0_0,0,Грінченка (639),22260,1809,0,0
132,224,22260_0_1,1,площа Івана Підкови (708),22260,1810,0,0
132,224,22260_1_0,0,Грінченка (639),22260,1809,0,0
132,224,22260_1_1,1,площа Івана Підкови (708),22260,1810,0,0
132,224,22260_2_0,0,Грінченка (639),22260,1809,0,0
132,224,22260_2_1,1,площа Івана Підкови (708),22260,1810,0,0
132,224,22260_3_0,0,Грінченка (639),22260,1809,0,0
132,224,22260_3_1,1,площа Івана Підкови (708),22260,1810,0,0
132,224,22260_4_0,0,Грінченка (639),22260,1809,0,0
132,224,22260_4_1,1,площа Івана Підкови (708),22260,1810,0,0
132,224,22260_5_0,0,Грінченка (639),22260,1809,0,0
132,224,22260_5_1,1,площа Івана Підкови (708),22260,1810,0,0
132,224,22260_6_0,0,Грінченка (639),22260,1809,0,0
132,224,22260_6_1,1,площа Івана Підкови (708),22260,1811,0,0
132,224,22261_0_0,0,Грінченка (639),22261,1809,0,0
132,224,22261_0_1,1,площа Івана Підкови (708),22261,1810,0,0
132,224,22261_1_0,0,Грінченка (639),22261,1809,0,0
132,224,22261_1_1,1,площа Івана Підкови (708),22261,1810,0,0
132,224,22261_2_0,0,Грінченка (639),22261,1809,0,0
132,224,22261_2_1,1,площа Івана Підкови (708),22261,1810,0,0
132,224,22261_3_0,0,Грінченка (639),22261,1809,0,0
132,224,22261_3_1,1,площа Івана Підкови (708),22261,1810,0,0
132,224,22261_4_0,0,Грінченка (639),22261,1809,0,0
132,224,22261_4_1,1,площа Івана Підкови (708),22261,1810,0,0
132,224,22261_5_0,0,Грінченка (639),22261,1809,0,0
132,224,22261_5_1,1,площа Івана Підкови (708),22261,1810,0,0
132,224,22261_6_0,0,Грінченка (639),22261,1809,0,0
132,224,22261_6_1,1,площа Івана Підкови (708),22261,1810,0,0
132,224,22262_0_0,0,Грінченка (639),22262,1809,0,0
132,224,22262_0_1,1,площа Івана Підкови (708),22262,1810,0,0
132,224,22262_1_0,0,Грінченка (639),22262,1809,0,0
132,224,22262_1_1,1,площа Івана Підкови (708),22262,1810,0,0
132,224,22262_2_0,0,Грінченка (639),22262,1809,0,0
132,224,22262_2_1,1,площа Івана Підкови (708),22262,1810,0,0
132,224,22262_3_0,0,Грінченка (639),22262,1809,0,0
132,224,22262_3_1,1,площа Івана Підкови (708),22262,1810,0,0
132,224,22262_4_0,0,Грінченка (639),22262,1809,0,0
132,224,22262_4_1,1,площа Івана Підкови (708),22262,1810,0,0
132,224,22262_5_0,0,Грінченка (639),22262,1809,0,0
132,224,22262_5_1,1,площа Івана Підкови (708),22262,1810,0,0
132,224,22262_6_0,0,Грінченка (639),22262,1809,0,0
132,224,22262_6_1,1,площа Івана Підкови (708),22262,1811,0,0
132,224,22263_0_0,0,Грінченка (639),22263,1809,0,0
132,224,22263_0_1,1,площа Івана Підкови (708),22263,1810,0,0
132,224,22263_1_0,0,Грінченка (639),22263,1809,0,0
132,224,22263_1_1,1,площа Івана Підкови (708),22263,1810,0,0
132,224,22263_2_0,0,Грінченка (639),22263,1809,0,0
132,224,22263_2_1,1,площа Івана Підкови (708),22263,1810,0,0
132,224,22263_3_0,0,Грінченка (639),22263,1809,0,0
132,224,22263_3_1,1,площа Івана Підкови (708),22263,1810,0,0
132,224,22263_4_0,0,Грінченка (639),22263,1809,0,0
132,224,22263_4_1,1,площа Івана Підкови (708),22263,1810,0,0
132,224,22263_5_0,0,Грінченка (639),22263,1809,0,0
132,224,22263_5_1,1,площа Івана Підкови (708),22263,1810,0,0
132,224,22263_6_0,0,Грінченка (639),22263,1809,0,0
132,224,22263_6_1,1,площа Івана Підкови (708),22263,1810,0,0
132,224,22264_0_0,0,Грінченка (639),22264,1809,0,0
132,224,22264_0_1,1,площа Івана Підкови (708),22264,1810,0,0
132,224,22264_1_0,0,Грінченка (639),22264,1809,0,0
132,224,22264_1_1,1,площа Івана Підкови (708),22264,1810,0,0
132,224,22264_2_0,0,Грінченка (639),22264,1809,0,0
132,224,22264_2_1,1,площа Івана Підкови (708),22264,1810,0,0
132,224,22264_3_0,0,Грінченка (639),22264,1809,0,0
132,224,22264_3_1,1,площа Івана Підкови (708),22264,1810,0,0
132,224,22264_4_0,0,Грінченка (639),22264,1809,0,0
132,224,22264_4_1,1,площа Івана Підкови (708),22264,1810,0,0
132,224,22264_5_0,0,Грінченка (639),22264,1809,0,0
132,224,22264_5_1,1,площа Івана Підкови (708),22264,1810,0,0
132,224,22264_6_0,0,Грінченка (639),22264,1809,0,0
132,224,22264_6_1,1,площа Івана Підкови (708),22264,1811,0,0
132,224,22265_0_0,0,Грінченка (639),22265,1809,0,0
132,224,22265_0_1,1,площа Івана Підкови (708),22265,1810,0,0
132,224,22265_1_0,0,Грінченка (639),22265,1809,0,0
132,224,22265_1_1,1,площа Івана Підкови (708),22265,1810,0,0
132,224,22265_2_0,0,Грінченка (639),22265,1809,0,0
132,224,22265_2_1,1,площа Івана Підкови (708),22265,1810,0,0
132,224,22265_3_0,0,Грінченка (639),22265,1809,0,0
132,224,22265_3_1,1,площа Івана Підкови (708),22265,1810,0,0
132,224,22265_4_0,0,Грінченка (639),22265,1809,0,0
132,224,22265_4_1,1,площа Івана Підкови (708),22265,1810,0,0
132,224,22265_5_0,0,Грінченка (639),22265,1809,0,0
132,224,22265_5_1,1,площа Івана Підкови (708),22265,1810,0,0
126,224,22277_0_0,0,Хоткевича (310),22277,2368,0,0
126,224,22277_0_1,1,Під Голоском (668),22277,2534,0,0
126,224,22277_1_0,0,Хоткевича (310),22277,2368,0,0
126,224,22277_1_1,1,Під Голоском (668),22277,2534,0,0
126,224,22277_2_0,0,Хоткевича (310),22277,2368,0,0
126,224,22277_2_1,1,Під Голоском (668),22277,2534,0,0
126,224,22277_3_0,0,Хоткевича (310),22277,2368,0,0
126,224,22277_3_1,1,Під Голоском (668),22277,2534,0,0
126,224,22277_4_0,0,Хоткевича (310),22277,2368,0,0
126,224,22277_4_1,1,Під Голоском (668),22277,2534,0,0
126,224,22277_5_0,0,Хоткевича (310),22277,2368,0,0
126,224,22277_5_1,1,Під Голоском (668),22277,2534,0,0
126,224,22277_6_0,0,Хоткевича (310),22277,2368,0,0
126,224,22277_6_1,1,Під Голоском (668),22277,2534,0,0
126,224,22277_7_0,0,Хоткевича (310),22277,2368,0,0
126,224,22277_7_1,1,Під Голоском (668),22277,2534,0,0
126,224,22277_8_0,0,Хоткевича (310),22277,2368,0,0
126,224,22278_0_0,0,Хоткевича (310),22278,2368,0,0
126,224,22278_0_1,1,Під Голоском (668),22278,2534,0,0
126,224,22278_1_0,0,Хоткевича (310),22278,2368,0,0
126,224,22278_1_1,1,Під Голоском (668),22278,2534,0,0
126,224,22278_2_0,0,Хоткевича (310),22278,2368,0,0
